col0,col1,col2,col3,col4
galerie Sainte-Foy,rue du Caire,France,18,3
galerie Vivienne,rue des Petits-Champs,France,176,3
galerie Colbert,rue des Petits-Champs,France,83,5
galerie Feydeau,rue des Panoramas,France,60,32
galerie Vivienne,rue de la Banque,France,176,3
galerie du Théâtre-Français,rue de Montpensier,France,120,36
galerie du Caire,rue d'Alexandrie,France,82,3
galerie des Variétés,rue Vivienne,France,53,32
galerie Vivienne,rue Vivienne,France,176,3
galerie Saint-Marc,rue Saint-Marc,France,60,32
galerie Feydeau,rue Saint-Marc,France,60,32
galerie Montmartre,rue Montmartre,France,70,32
