col0,col1,col2,col3,col4,col5,col6,col7
2019 Mexico International Badminton Championships,Mexico,2018 Mexico International Badminton Championships,Aguascalientes City,badminton,2019-01-01,open championship,Mexico International Badminton Championships
2018 Mexico International Badminton Championships,Mexico,2017 Mexico International Badminton Championships,Aguascalientes City,badminton,2018-01-01,open championship,Mexico International Badminton Championships
2017 Mexico International Badminton Championships,Mexico,2016 Mexico International Badminton Championships,Aguascalientes City,badminton,2017-01-01,open championship,Mexico International Badminton Championships
2016 Mexico International Badminton Championships,Mexico,2015 Mexico International Badminton Championships,Guadalajara,badminton,2016-01-01,open championship,Mexico International Badminton Championships
2015 Mexico International Badminton Championships,Mexico,2014 Mexico International Badminton Championships,Cancún,badminton,2015-01-01,open championship,Mexico International Badminton Championships
2014 Mexico International Badminton Championships,Mexico,2013 Mexico International Badminton Championships,Tijuana,badminton,2014-01-01,open championship,Mexico International Badminton Championships
1968 Mexico International Badminton Championships,Mexico,1967 Mexico International Badminton Championships,Mexico City,badminton,1968-01-01,open championship,Mexico International Badminton Championships
1967 Mexico International Badminton Championships,Mexico,1966 Mexico International Badminton Championships,Mexico City,badminton,1967-01-01,open championship,Mexico International Badminton Championships
1966 Mexico International Badminton Championships,Mexico,1965 Mexico International Badminton Championships,Mexico City,badminton,1966-01-01,open championship,Mexico International Badminton Championships
1959 Mexico International Badminton Championships,Mexico,1958 Mexico International Badminton Championships,Mexico City,badminton,1959-01-01,open championship,Mexico International Badminton Championships
