col0,col1,col2,col3,col4
"Cherry Grove, Fire Island: Sixty Years in America’s First Gay and Lesbian Town",Beacon Press,"Cherry Grove, Fire Island",Esther Newton,English
Bound and Gagged: Pornography and the Politics of Fantasy in America,Grove Press,Bound and Gagged,Laura Kipnis,English
"Love, H: The Letters of Helene Dorn and Hettie Jones",Duke University Press,"Love, H",Hettie Jones,English
Staying with the Trouble: Making Kin in the Chthulucene,Duke University Press,Staying with the Trouble,Donna Haraway,English
Melodrama,Duke University Press,Melodrama: An Aesthetics of Impossibility,Jonathan Goldberg,English
Downwardly Global,Duke University Press,Downwardly Global,Lalaie Ameeriar,English
"House of Slaves and “Door of No Return”: Gold Coast/Ghana Slave Forts, Castles & Dungeons and the Atlantic Slave Trade",Africa World Press,"House of Slaves and “Door of No Return”: Gold Coast/Ghana Slave Forts, Castles & Dungeons and the Atlantic Slave Trade",Edmund Abaka,English
Rwandan Women Rising,Duke University Press,Rwandan Women Rising,Swanee Hunt,English
Louise Thompson Patterson: A Life of Struggle for Justice,Duke University Press,Louise Thompson Patterson: A Life of Struggle for Justice,Keith Gilyard,English
Saving the Security State: Exceptional Citizens in Twenty-First-Century America,Duke University Press,Saving the Security State: Exceptional Citizens in Twenty-First-Century America,Inderpal Grewal,English
The Revolution Will Not Be Funded,Duke University Press,The Revolution Will Not Be Funded,INCITE!,English
"Loneliness and Its Opposite: Sex, Disability, and the Ethics of Engagement",Duke University Press,Loneliness and Its Opposite,Jens Rydström,English
Families in War and Peace: Chile from Colony to Nation,Duke University Press,Families in War and Peace,Sarah C. Chambers,English
"Haydée Santamaría, Cuban Revolutionary: She Led by Transgression",Duke University Press,"Haydée Santamaría, Cuban Revolutionary",Margaret Randall,English
"Exile and Pride: Disability, Queerness, and Liberation",Duke University Press,Exile and Pride,Eli Clare,English
