col0,col1,col2,col3,col4
haloperidol,5-hydroxytryptamine receptor 1D,Anti-Dyskinesia Agents,oxygen,arsenic trioxide
aspirin,Prostaglandin-endoperoxide synthase 2,fibrinolytic agents,carbon,phenytoin
cocaine,5-hydroxytryptamine receptor 3A,Dopamine reuptake inhibitor,carbon,chlorpromazine
aspirin,Acid sensing ion channel subunit 3,fibrinolytic agents,carbon,warfarin
cocaine,5-hydroxytryptamine receptor 3A,Dopamine reuptake inhibitor,carbon,haloperidol
aspirin,Acid sensing ion channel subunit 3,fibrinolytic agents,carbon,valproic acid
cocaine,5-hydroxytryptamine receptor 3A,Dopamine reuptake inhibitor,carbon,erythromycin
aspirin,Acid sensing ion channel subunit 3,fibrinolytic agents,carbon,ammonium chloride
cocaine,5-hydroxytryptamine receptor 3A,Dopamine reuptake inhibitor,carbon,arsenic trioxide
aspirin,Prostaglandin-endoperoxide synthase 2,non-steroidal anti-inflammatory drug,hydrogen,ammonium chloride
haloperidol,5-hydroxytryptamine (serotonin) receptor 7,antiemetic,carbon,arsenic trioxide
aspirin,Prostaglandin-endoperoxide synthase 2,non-steroidal anti-inflammatory drug,carbon,ammonium chloride
