col0,col1,col2,col3
Deva,Hunedoara County,Deva,Florin Oancea
Craiova,Dolj County,Craiova,Mihail Genoiu
Zalău,Sălaj County,Zalău,Ionel Ciunt
Satu Mare,Satu Mare County,Satu Mare,Gábor Kereskényi
Reșița,Caraș-Severin County,Reșița,Ioan Popa
Bistrița,Bistrița-Năsăud County,Bistrița,Ovidiu-Teodor Crețu
Focșani,Vrancea County,Focșani,Cristi Valentin Misăilă
Râmnicu Vâlcea,Vâlcea County,Râmnicu Vâlcea,Rm. Vâlcea
Ploiești,Prahova County,Ploiești,Adrian-Florin Dobre
Slatina,Olt County,Slatina,Constantin-Stelian-Emil Moț
Slobozia,Ialomița County,Slobozia,Adrian-Nicolae Mocioniu
Galați,Galați County,Galați,Ionuț-Florin Pucheanu
Botoșani,Botoșani County,Botoșani,Cătălin-Mugurel Flutur
