col0,col1,col2,col3
Bahia,Rui Costa,Salvador,Government of Bahia
Pará,Helder Barbalho,Belém,Government of Pará
Roraima,Antonio Denarium,Boa Vista,cabinet of the governor of the state of Roraima
Amapá,Waldez Góes,Macapá,cabinet of the governor of the state of Amapa
Acre,Gladson Cameli,Rio Branco,cabinet of the governor of the state of Acre
Tocantins,Mauro Carlesse,Palmas,cabinet of the governor of the state of Tocantins
Rondônia,Marcos Rocha,Porto Velho,cabinet of the governor of the state of Rondonia
Sergipe,Belivaldo Chagas Silva,Aracaju,cabinet of the governor of the state of Sergipe
Mato Grosso do Sul,Reinaldo Azambuja,Campo Grande,cabinet of the governor of the state of Mato Grosso do Sul
Piauí,Wellington Dias,Teresina,cabinet of the governor of the state of Piaui
Mato Grosso,Mauro Mendes Ferreira,Cuiabá,cabinet of the governor of the state of Mato Grosso
Alagoas,Renan Filho,Maceió,cabinet of the governor of the state of Alagoas
Rio Grande do Norte,Fátima Bezerra,Natal,cabinet of the governor of the state of Rio Grande do Norte
Espírito Santo,Renato Casagrande,Vitória,cabinet of the governor of the state of Espirito Santo
