col0,col1,col2,col3,col4,col5
Alpena County,Lake Huron,National Register of Historic Places listings in Michigan,county of Michigan,United States of America,4390
Alger County,Thunder Bay District,"National Register of Historic Places listings in Alger County, Michigan",county of Michigan,United States of America,13077
Benzie County,Door County,National Register of Historic Places listings in Michigan,county of Michigan,United States of America,2226
Crawford County,Montmorency County,National Register of Historic Places listings in Michigan,county of Michigan,United States of America,1459
Wayne County,Macomb County,"National Register of Historic Places listings in Wayne County, Michigan",county of Michigan,United States of America,1741
Monroe County,Lucas County,"National Register of Historic Places listings in Monroe County, Michigan",county of Michigan,United States of America,1761
Berrien County,LaPorte County,"National Register of Historic Places listings in Berrien County, Michigan",county of Michigan,United States of America,4096
Cass County,Elkhart County,"National Register of Historic Places listings in Cass County, Michigan",county of Michigan,United States of America,1317
Branch County,LaGrange County,"National Register of Historic Places listings in Branch County, Michigan",county of Michigan,United States of America,1345
Lenawee County,Lucas County,"National Register of Historic Places listings in Lenawee County, Michigan",county of Michigan,United States of America,1972
Van Buren County,Allegan County,National Register of Historic Places listings in Michigan,county of Michigan,United States of America,2824
Wexford County,Lake County,National Register of Historic Places listings in Michigan,county of Michigan,United States of America,1491
Livingston County,Washtenaw County,"National Register of Historic Places listings in Livingston County, Michigan",county of Michigan,United States of America,1516
