col0,col1,col2,col3
Kriegersiedlung,Germany,housing estate,Munich
Kolonie Zollverein III,Germany,housing estate,Essen
Kolonie Landwehr,Germany,housing estate,Dortmund
Kolonie Friedlicher Nachbar,Germany,housing estate,Bochum
Victoria-Siedlung,Germany,housing estate,Lünen
Siedlung Theobaldstraße,Germany,housing estate,Essen
Jagdhausalm,Austria,housing estate,Sankt Jakob in Defereggen
Hellerhofsiedlung,Germany,housing estate,Gallus
Großfeldsiedlung,Austria,housing estate,Vienna
Siedlung Carl Funke,Germany,housing estate,Essen
Gartenstadt Staaken,Germany,housing estate,Spandau
Gartenstadt Hüttenau,Germany,housing estate,Hattingen
Gartenstadt Atlantic,Germany,housing estate,Mitte
Heimatsiedlung,Germany,housing estate,Sachsenhausen
Frankfurt-Westhausen,Germany,housing estate,Praunheim
