col0,col1,col2,col3,col4
Gmina Duszniki,Poland,"Duszniki, Greater Poland Voivodeship",Gmina Tarnowo Podgórne,Szamotuły County
Gmina Kaźmierz,Poland,Kaźmierz,Gmina Duszniki,Szamotuły County
Gmina Chocz,Poland,Chocz,Gmina Grodziec,Pleszew County
Gmina Białośliwie,Poland,Białośliwie,Gmina Wyrzysk,Piła County
Gmina Czajków,Poland,"Czajków, Ostrzeszów County",Gmina Kraszewice,Ostrzeszów County
Gmina Włoszakowice,Poland,Włoszakowice,Gmina Wijewo,Leszno County
Gmina Osiek Mały,Poland,"Osiek Mały, Greater Poland Voivodeship",Koło,Koło County
Gmina Kamieniec,Poland,"Kamieniec, Grodzisk Wielkopolski County",Gmina Stęszew,Grodzisk Wielkopolski County
Gmina Niechanowo,Poland,Niechanowo,Gniezno,Gniezno County
Gmina Płoskinia,Poland,Płoskinia,Gmina Wilczęta,Braniewo County
