col0,col1,col2,col3
2020 European Badminton Championships,Ukraine,2020-01-01,European Badminton Championships
2018 European Badminton Championships,Spain,2018-01-01,European Badminton Championships
2017 European Badminton Championships,Denmark,2017-01-01,European Badminton Championships
2016 European Badminton Championships,France,2016-01-01,European Badminton Championships
2014 European Badminton Championships,Russia,2014-01-01,European Badminton Championships
2010 European Badminton Championships,United Kingdom,2010-01-01,European Badminton Championships
2012 European Badminton Championships,Sweden,2012-01-01,European Badminton Championships
2008 European Badminton Championships,Denmark,2008-01-01,European Badminton Championships
2006 European Badminton Championships,Netherlands,2006-01-01,European Badminton Championships
2002 European Badminton Championships,Sweden,2002-01-01,European Badminton Championships
2000 European Badminton Championships,United Kingdom,2000-01-01,European Badminton Championships
1998 European Badminton Championships,Bulgaria,1998-01-01,European Badminton Championships
1996 European Badminton Championships,Denmark,1996-01-01,European Badminton Championships
1994 European Badminton Championships,Netherlands,1994-01-01,European Badminton Championships
