col0,col1,col2,col3,col4,col5
Arnasco,Zuccarello,632,Italy,250,Comune sparso
Ortonovo,Carrara,8360,Italy,76,Comune sparso
Taggia,Sanremo,14003,Italy,39,Comune sparso
Moconesi,Montebruno,2534,Italy,129,Comune sparso
Sant’Olcese,Genoa,5911,Italy,300,Comune sparso
Guidonia Montecelio,Rome,89288,Italy,105,Comune sparso
Tremosine,Brenzone,2109,Italy,414,Comune sparso
Bagno di Romagna,Bibbiena,5874,Italy,491,Comune sparso
Monte San Pietro,Castello di Serravalle,10960,Italy,112,Comune sparso
Agerola,Gragnano,7695,Italy,630,Comune sparso
