col0,col1,col2,col3
Hahnöfersand,Elbe und Inseln,Germany,2018-12-21
Postfenn,Postfenn und Teufelsfenn,Germany,2017-12-20
Lengener Meer,Stapeler Moor und Umgebung,Germany,2016-01-01
Überwachsener See,Pfrunger-Burgweiler Ried,Germany,2017-01-09
Grasberg,Mischwälder südlich des Effenberges,Germany,2019-01-01
Effenberg,Mischwälder südlich des Effenberges,Germany,2019-01-01
Erlenbruch Schneebecke,Waldbiotopkomplex Alsenberg / Schneebecke / Schlüsselsiepen,Germany,2019-01-01
Tiergarten Boitzenburg,Boitzenburger Tiergarten und Strom,Germany,2018-01-01
Nassweide im Linnepetal,Linnepetal zwischen Linnepe und Westenfeld,Germany,2019-01-01
Brachfläche im Sorpetal,Oberes Sorpetal zwischen Hagen und Wildewiese,Germany,2019-01-01
Hellental,"Moore und Wälder im Hochsolling, Hellental",Germany,2019-06-29
Hellental,"Moore und Wälder im Hochsolling, Hellental",Germany,2019-06-29
