col0,col1,col2,col3,col4,col5,col6
Rowing at the 2016 Summer Olympics – Men's eight,2016-08-13,Rowing at the 2016 Summer Olympics,Lagoa Rodrigo de Freitas,rowing event,Brazil,63
Rowing at the 2016 Summer Olympics – Men's coxless four,2016-08-12,Rowing at the 2016 Summer Olympics,Lagoa Rodrigo de Freitas,rowing event,Brazil,52
Rowing at the 2016 Summer Olympics – Men's coxless pair,2016-08-11,Rowing at the 2016 Summer Olympics,Lagoa Rodrigo de Freitas,rowing event,Brazil,26
Rowing at the 2016 Summer Olympics – Men's quadruple sculls,2016-08-11,Rowing at the 2016 Summer Olympics,Lagoa Rodrigo de Freitas,rowing event,Brazil,40
Rowing at the 2016 Summer Olympics – Men's double sculls,2016-08-11,Rowing at the 2016 Summer Olympics,Lagoa Rodrigo de Freitas,rowing event,Brazil,26
Rowing at the 2016 Summer Olympics – Men's single sculls,2016-08-13,Rowing at the 2016 Summer Olympics,Lagoa Rodrigo de Freitas,rowing event,Brazil,32
Rowing at the 2016 Summer Olympics – Lightweight men's coxless four,2016-08-11,Rowing at the 2016 Summer Olympics,Lagoa Rodrigo de Freitas,rowing event,Brazil,52
Rowing at the 2016 Summer Olympics – Lightweight men's double sculls,2016-08-12,Rowing at the 2016 Summer Olympics,Lagoa Rodrigo de Freitas,rowing event,Brazil,40
Rowing at the 2016 Summer Olympics – Women's eight,2016-08-13,Rowing at the 2016 Summer Olympics,Lagoa Rodrigo de Freitas,rowing event,Brazil,63
Rowing at the 2016 Summer Olympics – Women's coxless pair,2016-08-12,Rowing at the 2016 Summer Olympics,Lagoa Rodrigo de Freitas,rowing event,Brazil,30
Rowing at the 2016 Summer Olympics – Women's quadruple sculls,2016-08-11,Rowing at the 2016 Summer Olympics,Lagoa Rodrigo de Freitas,rowing event,Brazil,28
