col0,col1,col2,col3,col4
Alcudia de Veo,190,Spanish,Alcudia de Veo,Virgen de los Desamparados
Alfara del Patriarca,3310,Valencian,Alfara del Patriarca,Juan de Ribera
Albuixech,4017,Spanish,Albuixech,Raymond Nonnatus
Alfondeguilla,866,Valencian,Alfondeguilla,Francis of Assisi
Benagéber,192,Spanish,Benagéber,Isidore the Laborer
Alfarrasí,1225,Valencian,Alfarrasí,Saint Roch
Alcudia de Veo,190,Spanish,Alcudia de Veo,Marcellus I
Catarroja,28120,Valencian,Catarroja,Michael the Archangel
Alfondeguilla,866,Valencian,Alfondeguilla,Bartholomew the Apostle
Alcudia de Veo,190,Spanish,Alcudia de Veo,Peter
Benissanó,2260,Valencian,Benisanó,Joseph
