col0,col1,col2,col3
Genoa: Le Strade Nuove and the system of the Palazzi dei Rolli,Genoa,Strade Nuove,UNESCO World Heritage Site
"Budapest, including the Banks of the Danube, the Buda Castle Quarter and Andrássy Avenue",Budapest,Hungarian State Opera House,UNESCO World Heritage Site
Archaeological Area and the Patriarchal Basilica of Aquileia,Aquileia,Basilica di Santa Maria Assunta,UNESCO World Heritage Site
Rio de Janeiro: Carioca Landscapes between the Mountain and the Sea,Rio de Janeiro,"Tijuca Forest, Pretos Forros and Covanca – Tijuca National Park",UNESCO World Heritage Site
Fremantle Prison,City of Fremantle,Crown Theatre,UNESCO World Heritage Site
Liverpool Maritime Mercantile City,Liverpool,William Brown Street,UNESCO World Heritage Site
Silk Roads: the Routes Network of Chang'an-Tianshan Corridor,Zhejiang,Karamergen,UNESCO World Heritage Site
"Champagne hillsides, houses and cellars",Reims,avenue de Champagne,UNESCO World Heritage Site
Silk Roads: the Routes Network of Chang'an-Tianshan Corridor,Almaty Region,Luoyang,UNESCO World Heritage Site
Historic Centre of Naples,Naples,Marechiaro,group of structures or buildings
Acropolis of Athens,Athens Municipality,Parthenon,archaeological site
Paleochristian and Byzantine monuments of Thessaloniki,Municipality of Thessaloniki,Hagios Demetrios,architectural structure
