col0,col1,col2,col3
[Grand Mere Nurseries materials],[Grand Mere Nurseries materials],commercial catalogue series,1904-01-01
[Colorado Nursery Co. materials],[Colorado Nursery Co. materials],commercial catalogue series,1910-01-01
[Lake Shore Nurseries,"[Lake Shore Nurseries (Erie, Pa.) materials]",commercial catalogue series,1896-01-01
[Hermann Grape Nurseries],[Hermann Grape Nurseries],commercial catalogue series,1906-01-01
[Ellis Bros. materials],[Ellis Bros. materials],commercial catalogue series,1899-01-01
[George W. Campbell materials],[George W. Campbell materials],commercial catalogue series,1874-01-01
[Fairport Nurseries materials],[Fairport Nurseries materials],commercial catalogue series,1875-01-01
[Comal Springs Nursery materials],[Comal Springs Nursery materials],commercial catalogue series,1897-01-01
[Butler & Jewell Co. materials],[Butler & Jewell Co. materials],commercial catalogue series,1898-01-01
[M.H. Harman Company materials],[M.H. Harman Company materials],commercial catalogue series,1908-01-01
[Pomona Nurseries materials],[Pomona Nurseries materials],commercial catalogue series,1917-01-01
[Hillside Nursery and Fruit Farm materials],[Hillside Nursery and Fruit Farm materials],commercial catalogue series,1896-01-01
[H.W. Blowers materials],[H.W. Blowers materials],commercial catalogue series,1896-01-01
[Alabama Nursery Company materials],[Alabama Nursery Company materials],commercial catalogue series,1900-01-01
