col0,col1,col2,col3
leg,free limb,Brockhaus and Efron Encyclopedic Dictionary,body
perineum,subdivision of trunk proper,Gray's Anatomy (20th edition),torso
thigh,proximal free limb segment,Armenian Soviet Encyclopedia,leg
spinal cord,animal organ,Brockhaus and Efron Encyclopedic Dictionary,Central nervous system
face,subdivision of head,Ottův slovník naučný,head
heart,animal organ,Gray's Anatomy (20th edition),circulatory system
small intestine,organ with organ cavity,Gray's Anatomy (20th edition),intestine
large intestine,organ with organ cavity,Gray's Anatomy (20th edition),intestine
small intestine,organ with organ cavity,Brockhaus and Efron Encyclopedic Dictionary,intestine
nephron,organ part,Gray's Anatomy (20th edition),kidney
ileocecal valve,valve,Brockhaus and Efron Encyclopedic Dictionary,ileocecal junction
renal pelvis,segment of ureter,Gray's Anatomy (20th edition),upper urinary tract
stomach,animal organ,Gray's Anatomy (20th edition),gastrointestinal tract
utricle,region of membranous labyrinth of internal ear,Gray's Anatomy (20th edition),membranous labyrinth
cochlear duct,region of membranous labyrinth of internal ear,Gray's Anatomy (20th edition),membranous labyrinth
