col0,col1,col2,col3
Champion,crane vessel,Swan Hunter,145.88
Odin,crane vessel,Wilton-Fijenoord,227.5
MV Erika,shipwrecking,Shin Kasado Dockyard,184
Falls of Clyde,windjammer,The Russell & Company,81.13
MV Prestige,Aframax,Hitachi,243.49
Blue Jade,chemical tanker,STX Offshore & Shipbuilding,183
Stolt Ilex,chemical tanker,Fukuoka Shipbuilding,144
Chemical Challenger,chemical tanker,Asakawa Shipbuilding,134.03
Blue Jade,tanker,STX Offshore & Shipbuilding,183
British Explorer,tanker,Hyundai Mipo Dockyard,182
