col0,col1,col2,col3,col4
Mainz Finthen Airport,Mainz,232,Wackernheim,1939-01-01
Bitburg Airport,Bitburg,1223,Scharfbillig,1952-01-01
Frankfurt Egelsbach Airport,Frankfurt am Main,117,Erzhausen,1955-10-01
Allendorf Airport,Waldeck-Frankenberg,355,Allendorf,1966-01-01
Frankfurt Egelsbach Airport,Frankfurt am Main,117,Egelsbach,1955-10-01
Cottbus-Drewitz Airport,Cottbus,84,Jänschwalde,1939-01-01
Rügen Airport,Rügen,21,Dreschvitz,1982-01-01
Straubing Wallmühle Airport,Straubing,321,Atting,1972-01-01
Leipzig-Altenburg Airport,Altenburg,195,Nobitz,1913-01-01
Giebelstadt Airport,Würzburg,298,Giebelstadt,1936-09-17
