col0,col1,col2,col3
"Wall of Philip II Augustus, Paris",France,monument historique classé,Poterne des Barrés
Chester city walls,United Kingdom,scheduled monument,City Wall From Bonewaldesthorne Tower To Pembertons Parlour
"Wall of Philip II Augustus, Paris",France,monument historique classé,porte Saint-Victor
Chester city walls,United Kingdom,scheduled monument,Barnaby's Tower
"Wall of Philip II Augustus, Paris",France,monument historique classé,Porte du Temple
Chester city walls,United Kingdom,scheduled monument,"Water Tower, Chester"
city walls of Pérouges,France,registered historic monument,"Maison, cadastre 1467 (Pérouges)"
city walls of Montblanc,Spain,Bien de Interés Cultural,Portal de Sant Antoni
Newcastle town wall,United Kingdom,scheduled monument,Newcastle upon Tyne town defences: section of curtain wall containing Corner Tower
Coventry city walls,United Kingdom,scheduled monument,Cook Street Gate
Newcastle town wall,United Kingdom,scheduled monument,Gunner Tower
Chester city walls,United Kingdom,Grade I listed building,"Water Tower, Chester"
Bath City Walls,United Kingdom,scheduled monument,City Walls (Remains Of)
