col0,col1,col2,col3,col4
Boû Mreïjene,171,basin,Mauritania,Hodh El Gharbi Region
Bouatène,406,basin,Mauritania,Adrar Region
Fkeïrina,268,basin,Mauritania,Hodh Ech Chargui Region
Krâ' Fhal,314,basin,Mauritania,Hodh Ech Chargui Region
Er Rachîd,176,basin,Mauritania,Hodh El Gharbi Region
Irîji,357,basin,Mauritania,Tagant Region
El Outed,204,basin,Mauritania,Hodh Ech Chargui Region
El Mdegga,164,basin,Mauritania,Hodh El Gharbi Region
El Krab,308,basin,Mauritania,Adrar Region
El Khezz,212,basin,Mauritania,Assaba Region
El Khatt,290,basin,Mauritania,Adrar Region
El Foujj,328,basin,Mauritania,Tagant Region
El 'Arch,174,basin,Mauritania,Hodh El Gharbi Region
Jouîf Dzouig,390,basin,Mauritania,Adrar Region
