col0,col1,col2,col3,col4
Route départementale 1079,Saône-et-Loire,Ain,route départementale,route départementale
Route départementale 2009,Puy-de-Dôme,Allier,route départementale,route départementale
Route départementale 52,Vire,Calvados,route départementale,route départementale
Route départementale 603,Aisne,Seine-et-Marne,route départementale,route départementale
Route départementale 905,Côte-d’Or,Yonne,route départementale,route départementale
Route départementale 902,Gonesse,Val-d'Oise,route départementale,route départementale
Route départementale 3,Aisne,Marne,route départementale,route départementale
Route départementale 660,Aube,Yonne,route départementale,route départementale
Route départementale 1010,Belin-Béliet,Gironde,route départementale,route départementale
Route départementale 1005,Jura,Ain,route départementale,route départementale
Route nationale 21d,Gèdre,Hautes-Pyrénées,route nationale,route nationale
Route nationale 21c,Cauterets,Hautes-Pyrénées,route nationale,route nationale
Route nationale 21d,Gèdre,Hautes-Pyrénées,route nationale,route départementale
