col0,col1,col2,col3,col4,col5
227 Philosophia,228 Agathe,3.76525264587901,Paul-Pierre Henry,2,9.148
3753 Cruithne,3754 Kathleen,1.511,Duncan Waldron,2,19.80562
(137108) 1999 AN10,(137109) 1999 AL11,340909000,Lincoln Near-Earth Asteroid Research,2.6,39.931
101955 Bennu,(101956) 1999 RS36,202836000,Lincoln Near-Earth Asteroid Research,1.26,6.035
3753 Cruithne,3754 Kathleen,1.511,Kazuro Watanabe,2,19.80562
Eris,(136200) 2003 VS5,97.468,David L. Rabinowitz,2.52,44.1444
951 Gaspra,952 Caia,2.59275537413136,Grigory Neujmin,2.7,4.102
9 Metis,10 Hygiea,2.67815975745499,Andrew Graham,4.12,5.576
410 Chloris,411 Xanthe,3.38216425753278,Auguste Charlois,2,10.921
319 Leona,320 Katharina,4.14678086074643,Auguste Charlois,2,10.557
133 Cyrene,134 Sophrosyne,3.48456125890114,James Craig Watson,2,7.233
18 Melpomene,19 Fortuna,2.79754096298187,John Russell Hind,1.69,10.126
7 Iris,8 Flora,2.93720187542706,John Russell Hind,3.18,5.527
