col0,col1,col2,col3,col4,col5
Arceus,gray,320,Pokémon universe,steel-type Pokémon,list of Pokémon introduced in Generation IV
Lucario,blue,54,Pokémon universe,steel-type Pokémon,list of Pokémon introduced in Generation IV
Arceus,gray,320,Pokémon universe,dragon-type Pokémon,list of Pokémon introduced in Generation IV
Heracross,blue,54,Pokémon universe,bug-type Pokémon,list of Pokémon introduced in Generation II
Arceus,gray,320,Pokémon universe,grass-type Pokémon,list of Pokémon introduced in Generation IV
Hitmonlee,brown,498,Pokémon universe,fighting-type Pokémon,list of Pokémon introduced in Generation I
Primeape,brown,32,Pokémon universe,fighting-type Pokémon,list of Pokémon introduced in Generation I
Monferno,brown,22,Pokémon universe,fighting-type Pokémon,list of Pokémon introduced in Generation IV
Heracross,blue,54,Pokémon universe,fighting-type Pokémon,list of Pokémon introduced in Generation II
Mankey,brown,28,Pokémon universe,fighting-type Pokémon,list of Pokémon introduced in Generation I
Arceus,gray,320,Pokémon universe,fighting-type Pokémon,list of Pokémon introduced in Generation IV
Lucario,blue,54,Pokémon universe,fighting-type Pokémon,list of Pokémon introduced in Generation IV
