col0,col1,col2,col3,col4,col5
1966 Circuito de Getxo,1980 Circuito de Getxo,1966-01-01,1965 Circuito de Getxo,Circuito de Getxo,Spain
1965 Circuito de Getxo,1966 Circuito de Getxo,1965-01-01,1964 Circuito de Getxo,Circuito de Getxo,Spain
1964 Circuito de Getxo,1965 Circuito de Getxo,1964-01-01,1963 Circuito de Getxo,Circuito de Getxo,Spain
1963 Circuito de Getxo,1964 Circuito de Getxo,1963-01-01,1962 Circuito de Getxo,Circuito de Getxo,Spain
1962 Circuito de Getxo,1963 Circuito de Getxo,1962-01-01,1961 Circuito de Getxo,Circuito de Getxo,Spain
1961 Circuito de Getxo,1962 Circuito de Getxo,1961-01-01,1960 Circuito de Getxo,Circuito de Getxo,Spain
1960 Circuito de Getxo,1961 Circuito de Getxo,1960-01-01,1959 Circuito de Getxo,Circuito de Getxo,Spain
1959 Circuito de Getxo,1960 Circuito de Getxo,1959-01-01,1958 Circuito de Getxo,Circuito de Getxo,Spain
1958 Circuito de Getxo,1959 Circuito de Getxo,1958-01-01,1957 Circuito de Getxo,Circuito de Getxo,Spain
1957 Circuito de Getxo,1958 Circuito de Getxo,1957-01-01,1956 Circuito de Getxo,Circuito de Getxo,Spain
