col0,col1,col2,col3,col4
Shire of Moira,29112,local government area of Victoria,Berrigan Shire,113
City of Banyule,121865,local government area of Victoria,Shire of Nillumbik,74
City of Bayside,97087,local government area of Victoria,City of Kingston,28
City of Maroondah,110376,local government area of Victoria,Yarra Ranges Shire,163
City of Moreland,162558,local government area of Victoria,City of Yarra,72
City of Melbourne,135959,local government area of Victoria,City of Yarra,4
City of Moonee Valley,116671,local government area of Victoria,City of Brimbank,38
City of Yarra,86657,local government area of Victoria,City of Banyule,11
City of Stonnington,103832,local government area of Victoria,City of Yarra,49
City of Brimbank,194319,local government area of Victoria,City of Moonee Valley,64
City of Boroondara,167231,local government area of Victoria,City of Yarra,52
City of Port Phillip,100863,local government area of Victoria,City of Melbourne,10
