col0,col1,col2,col3
Carcassonne and Trèbes attack,Carcassonne,Arnaud Beltrame,mass shooting
2017 Har Adar shooting,Har Adar,Nimer Aljamal,mass shooting
2019 Pulwama attack,Lethapora,Jaish-e-Mohammed,vehicle-ramming attack
2017 Lower Manhattan attack,Lower Manhattan,Sayfullo Habibullaevich Saipov,vehicle-ramming attack
2018 suicide bombing in Charikar,Charikar,Taliban,suicide bombing
2017 Lower Manhattan attack,Lower Manhattan,Sayfullo Habibullaevich Saipov,deliberate murder
Murder of Ori Ansbacher,Ein Yael,Ori Ansbacher,Palestinian political violence
2008 attack on the Israeli embassy in Mauritania,Nouakchott,al-Qaeda in the Islamic Maghreb,shooting
2011 Hodh Ech Chargui attack,Hodh Ech Chargui Region,al-Qaeda in the Islamic Maghreb,terrorist attack
Christchurch mosque shootings,Christchurch,Brenton Tarrant,terrorist attack
