col0,col1,col2,col3,col4,col5,col6
Concerto voor Acht,Wolfgang Amadeus Mozart,Frieda Brijs,Joop Stokvis,Joop Stokvis,27,Charles Czarny
Brandenburg Drie,Johann Sebastian Bach,Stefan Schuller,Joop Stokvis,Joop Stokvis,18,Charles Czarny
Concerto voor Acht,Wolfgang Amadeus Mozart,Stefan Schuller,Joop Stokvis,Joop Stokvis,27,Charles Czarny
De Dood van Orfeus,Arnold Schoenberg,Guillermina Coll,Jean de Vuyst,Jean de Vuyst,20,André Leclair
Ritus Paganus,François Glorieux,Stefan Schuller,John Bogaerts,John Bogaerts,25,André Leclair
De Liefde van Don Juan,Frédéric Devreese,Gilbert Serres,Germinal Casado,Germinal Casado,35,André Leclair
La Rencontre,Henri Sauguet,Aimé De Lignière,Christian Bérard,Hans Kleber,20,Andrée Marlière
Brandenburg Drie,Johann Sebastian Bach,Frieda Brijs,Joop Stokvis,Joop Stokvis,18,Andrée Marlière
Concerto voor Acht,Wolfgang Amadeus Mozart,Frieda Brijs,Joop Stokvis,Joop Stokvis,27,Andrée Marlière
Brandenburg Drie,Johann Sebastian Bach,Stefan Schuller,Joop Stokvis,Joop Stokvis,18,Andrée Marlière
Concerto voor Acht,Wolfgang Amadeus Mozart,Stefan Schuller,Joop Stokvis,Joop Stokvis,27,Andrée Marlière
