col0,col1,col2,col3
1963 Monaco Grand Prix,John Surtees,Graham Hill,Monaco
1965 Monaco Grand Prix,Graham Hill,Graham Hill,Monaco
1964 Monaco Grand Prix,Graham Hill,Graham Hill,Monaco
1959 Monaco Grand Prix,Jack Brabham,Jack Brabham,Monaco
1957 Monaco Grand Prix,Juan Manuel Fangio,Juan Manuel Fangio,Monaco
1950 Monaco Grand Prix,Juan Manuel Fangio,Juan Manuel Fangio,Monaco
1948 Monaco Grand Prix,Giuseppe Farina,Giuseppe Farina,Monaco
1932 Monaco Grand Prix,Achille Varzi,Tazio Nuvolari,Monaco
1981 Monaco Grand Prix,Alan Jones,Gilles Villeneuve,Monaco
1979 Monaco Grand Prix,Patrick Depailler,Jody Scheckter,Monaco
2003 Monaco Grand Prix,Kimi Räikkönen,Juan Pablo Montoya,Monaco
1960 Monaco Grand Prix,Bruce McLaren,Stirling Moss,Monaco
1961 Monaco Grand Prix,Richie Ginther,Stirling Moss,Monaco
1956 Monaco Grand Prix,Juan Manuel Fangio,Stirling Moss,Monaco
1996 Monaco Grand Prix,Jean Alesi,Olivier Panis,Monaco
