col0,col1,col2,col3,col4
Massif du Piton des Neiges,3070,volcanic rock,Réunion,volcanic landform
Piton de la Fournaise massif,2631,volcanic rock,Réunion,volcanic landform
Massif du Piton des Neiges,3070,volcanic rock,Réunion,massif
Piton de la Fournaise massif,2631,volcanic rock,Réunion,massif
Montcalm Massif,3077,sandstone,Ariège,massif
Larra-Belagua Massif,2504,sedimentary rock,Navarre,massif
Gavarres,532,limestone,province of Girona,massif
Aizkorri,1551,limestone,Navarre,massif
Aar-Gothard,4275,metamorphic rock,canton of Valais,massif
Luberon,1125,sedimentary rock,Alpes-de-Haute-Provence,massif
Vercors Plateau,2341,sedimentary rock,Isère,massif
Peak District,636,limestone,Derbyshire,massif
Chartreuse Mountains,2082,sedimentary rock,Isère,massif
