col0,col1,col2,col3,col4
Harmanli Municipality,60,695,municipality of Bulgaria,Harmanli
Madzharovo Municipality,169,247.22,municipality of Bulgaria,Madzharovo
Sungurlare Municipality,375,794.97,municipality of Bulgaria,Sungurlare
Bansko Municipality,871,492.14,municipality of Bulgaria,Bansko
Karlovo Municipality,498,1059.18,municipality of Bulgaria,Karlovo
Kuklen Municipality,308,148.38,municipality of Bulgaria,Kuklen
Rakovski Municipality,169,264,municipality of Bulgaria,Rakovski
Radnevo Municipality,116,545.15,municipality of Bulgaria,Radnevo
Smolyan Municipality,1004,865,municipality of Bulgaria,Smolyan
Chirpan Municipality,265,522.87,municipality of Bulgaria,Chirpan
Nedelino Municipality,816,102.25,municipality of Bulgaria,Nedelino
