col0,col1,col2,col3
2006 Rogers Cup,Toronto,2006 ATP Tour,Rogers Cup 2006
2005 Rogers Cup,Montreal,ATP Masters Series,Rogers Cup 2005
2004 Rogers Cup,Toronto,ATP Masters Series,Canada Masters 2004
2003 Canada Masters,Montreal,2003 Rogers AT&T Cup,Canada Masters 2003
2004 Rogers Cup,Toronto,2004 Rogers AT&T Cup,Canada Masters 2004
2005 Rogers Cup,Montreal,2005 ATP Tour,Rogers Cup 2005
2004 Rogers Cup,Toronto,2004 ATP Tour,Canada Masters 2004
2003 Canada Masters,Montreal,2003 ATP Tour,Canada Masters 2003
2011 Rogers Cup,Toronto,WTA Premier Five,Rogers Cup 2011
2009 Rogers Cup,Toronto,WTA Premier Five,Rogers Cup 2009
2008 Rogers Cup,Montreal,2008 WTA Tour,Rogers Cup 2008
2011 Rogers Cup,Toronto,2011 WTA Tour,Rogers Cup 2011
