col0,col1,col2,col3,col4,col5
Scent Grass Lake Migratory Bird Sanctuary,Canadian Wildlife Service,Rural Municipality of Round Hill No. 467,Canada,IUCN category IV: Habitat/Species Management Area,1948-01-01
Old Wives Lake Migratory Bird Sanctuary,Canadian Wildlife Service,"Rodgers No. 133, Saskatchewan",Canada,IUCN category IV: Habitat/Species Management Area,1925-01-01
Neely Lake Migratory Bird Sanctuary,Canadian Wildlife Service,Rural Municipality of Porcupine No. 395,Canada,IUCN category IV: Habitat/Species Management Area,1952-01-01
Upper Rousay Lake Migratory Bird Sanctuary,Canadian Wildlife Service,Rural Municipality of Orkney No. 244,Canada,IUCN category IV: Habitat/Species Management Area,1948-01-01
Opuntia Lake Migratory Bird Sanctuary,Canadian Wildlife Service,Rural Municipality of Mountain View No. 318,Canada,IUCN category IV: Habitat/Species Management Area,1952-01-01
Last Mountain Lake Migratory Bird Sanctuary,Canadian Wildlife Service,"Last Mountain Valley No. 250, Saskatchewan",Canada,IUCN category IV: Habitat/Species Management Area,1887-01-01
Lenore Lake Migratory Bird Sanctuary,Canadian Wildlife Service,Lake Lenore No. 399,Canada,IUCN category IV: Habitat/Species Management Area,1925-01-01
Last Mountain Lake Migratory Bird Sanctuary,Canadian Wildlife Service,Rural Municipality of Big Arm No. 251,Canada,IUCN category IV: Habitat/Species Management Area,1887-01-01
Philipsburg Migratory Bird Sanctuary,Canadian Wildlife Service,Saint-Armand,Canada,IUCN category IV: Habitat/Species Management Area,1955-01-01
L'Isle-Verte Migratory Bird Sanctuary,Canadian Wildlife Service,L'Isle-Verte,Canada,IUCN category IV: Habitat/Species Management Area,1986-01-01
Mississippi Lake Migratory Bird Sanctuary,Canadian Wildlife Service,Lanark County,Canada,IUCN category IV: Habitat/Species Management Area,1959-01-01
Machias Seal Island Migratory Bird Sanctuary,Canadian Wildlife Service,Grand Manan,Canada,IUCN category III: Natural Monument or Feature,1944-01-01
Saskatoon Lake Migratory Bird Sanctuary,Canadian Wildlife Service,County of Grande Prairie No. 1,Canada,IUCN category III: Natural Monument or Feature,1948-01-01
Trois-Saumons Migratory Bird Sanctuary,Canadian Wildlife Service,Saint-Jean-Port-Joli,Canada,IUCN category III: Natural Monument or Feature,1986-05-08
Mont-Saint-Hilaire Migratory Bird Sanctuary,Canadian Wildlife Service,Saint-Jean-Baptiste,Canada,IUCN category III: Natural Monument or Feature,1960-01-01
