col0,col1,col2,col3
496 Bolivar Street,Avenues and Neighbourhood Heritage Conservation District,Canada,Peterborough
494 Charlotte Street,Avenues and Neighbourhood Heritage Conservation District,Canada,Peterborough
494 Bolivar Street,Avenues and Neighbourhood Heritage Conservation District,Canada,Peterborough
470 Bolivar Street,Avenues and Neighbourhood Heritage Conservation District,Canada,Peterborough
468 Bolivar Street,Avenues and Neighbourhood Heritage Conservation District,Canada,Peterborough
466 Bolivar Street,Avenues and Neighbourhood Heritage Conservation District,Canada,Peterborough
464 Bolivar Street,Avenues and Neighbourhood Heritage Conservation District,Canada,Peterborough
Pair Of Semi Detached Houses Now Part Of Devonshire Hall University Of Leeds,Devonshire Hall,United Kingdom,Leeds
Meisterhaus Moholy-Nagy/Feininger,Masters' Houses,Germany,Dessau-Roßlau
Meisterhaus Kandinsky/Klee,Masters' Houses,Germany,Dessau-Roßlau
Meisterhaus Muche/Schlemmer,Masters' Houses,Germany,Dessau-Roßlau
4 Park Place,Rennie's Mill Road Historic District,Canada,St. John's
