col0,col1,col2,col3
Marshall County,John Marshall,1835-03-12,West Virginia
Hancock County,John Hancock,1848-01-15,West Virginia
Calhoun County,John C. Calhoun,1856-03-05,West Virginia
Pocahontas County,Pocahontas,1821-12-21,West Virginia
Raleigh County,Walter Raleigh,1850-01-23,West Virginia
Fayette County,"Gilbert du Motier, Marquis de Lafayette",1831-02-28,West Virginia
Doddridge County,Philip Doddridge,1845-02-04,West Virginia
Cabell County,William H. Cabell,1809-01-02,West Virginia
Wyoming County,plain,1850-01-26,West Virginia
Mingo County,Mingo,1895-01-30,West Virginia
Webster County,Daniel Webster,1860-01-10,West Virginia
Summers County,George W. Summers,1871-02-27,West Virginia
Grant County,Ulysses S. Grant,1866-02-14,West Virginia
Hampshire County,Hampshire,1754-05-01,West Virginia
