col0,col1,col2,col3
[TKT2016] 4352,Lacerta,332.37357,galaxy group
[TKT2016] 3873,Hercules,260.65137,galaxy group
[TKT2016] 5020,Orion,83.64999,galaxy group
[TKT2016] 1139,Ophiuchus,270.86691,galaxy group
[TKT2016] 679,Leo,170.25246,galaxy group
[TKT2016] 381,Columba,76.8236,galaxy group
[TKT2016] 926,Ursa Major,208.36601,galaxy group
[TKT2016] 1566,Cetus,16.01778,galaxy group
[TKT2016] 5044,Gemini,97.21206,galaxy group
[TKT2016] 178,Aries,36.36468,galaxy group
[TKT2016] 6281,Perseus,54.84995,galaxy group
[TKT2016] 4713,Centaurus,198.01438,galaxy group
