col0,col1,col2,col3,col4,col5
2019 Mexican Grand Prix,Mexico,Autódromo Hermanos Rodríguez,2019-10-27,Mexican Grand Prix,auto racing
2018 Mexican Grand Prix,Mexico,Autódromo Hermanos Rodríguez,2018-10-28,Mexican Grand Prix,auto racing
2017 Mexican Grand Prix,Mexico,Autódromo Hermanos Rodríguez,2017-10-29,Mexican Grand Prix,auto racing
2016 Mexican Grand Prix,Mexico,Autódromo Hermanos Rodríguez,2016-10-30,Mexican Grand Prix,auto racing
2015 Mexican Grand Prix,Mexico,Autódromo Hermanos Rodríguez,2015-11-01,Mexican Grand Prix,auto racing
1962 Mexican Grand Prix,Mexico,Autódromo Hermanos Rodríguez,1962-11-04,Mexican Grand Prix,auto racing
1992 Mexican Grand Prix,Mexico,Autódromo Hermanos Rodríguez,1992-03-22,Mexican Grand Prix,auto racing
1991 Mexican Grand Prix,Mexico,Autódromo Hermanos Rodríguez,1991-06-16,Mexican Grand Prix,auto racing
1990 Mexican Grand Prix,Mexico,Autódromo Hermanos Rodríguez,1990-06-24,Mexican Grand Prix,auto racing
1989 Mexican Grand Prix,Mexico,Autódromo Hermanos Rodríguez,1989-05-28,Mexican Grand Prix,auto racing
