col0,col1,col2,col3
Bumpass Hell Trail,California Cascades,1.5,Lassen Volcanic National Park
Lassen Peak Trail,California Cascades,2.5,Lassen Volcanic National Park
Smith Spring Trail,Guadalupe Mountains,2.3,Guadalupe Mountains National Park
McKittrick Canyon Nature Trail,Guadalupe Mountains,0.9,Guadalupe Mountains National Park
Guadalupe Ridge Trail,Guadalupe Mountains,100,Carlsbad Caverns National Park
Mount Mitchell Summit Trail,Black Mountains,280,Mount Mitchell State Park
Gorge Overlook Trail,North Cascades,0.8,Ross Lake National Recreation Area
Black Crater Trail,California Cascades,0.4,Lava Beds National Monument
Frazier Discovery Trail,Blue Ridge Mountains,1.2,Shenandoah National Park
Mabry Mill Trail,Blue Ridge Mountains,0.5,Blue Ridge Parkway
Rankin Ridge Nature Trail,Black Hills,1,Wind Cave National Park
