col0,col1,col2,col3,col4,col5,col6
A811 autoroute,France,Nantes,French autoroute,DIR Ouest,French autoroute,Loire-Atlantique
A623 autoroute,France,Toulouse,French autoroute,DIR Sud-Ouest,French autoroute,Haute-Garonne
A507 autoroute,France,Marseille,French autoroute,DIR Méditerranée,French autoroute,Bouches-du-Rhône
A54 autoroute,France,Nîmes,French autoroute,Autoroutes du Sud de la France,French autoroute,Bouches-du-Rhône
A20 autoroute,France,Vierzon,French autoroute,Autoroutes du Sud de la France,French autoroute,Cher
A19 autoroute,France,Chevilly,French autoroute,Autoroutes Paris-Rhin-Rhône,French autoroute,Loiret
A16 autoroute,France,Attainville,French autoroute,Société des Autoroutes du Nord et de l'Est de la France,French autoroute,Nord
A15 autoroute,France,Pontoise,French autoroute,DIR Île-de-France,French autoroute,Hauts-de-Seine
A139 autoroute,France,Oissel,French autoroute,Société des Autoroutes de Paris Normandie,French autoroute,Seine-Maritime
A132 autoroute,France,Pont-l'Évêque,French autoroute,Société des Autoroutes de Paris Normandie,French autoroute,Calvados
A131 autoroute,France,Gonfreville-l'Orcher,French autoroute,Société des Autoroutes de Paris Normandie,French autoroute,Eure
A13 autoroute,France,Paris,French autoroute,Société des Autoroutes de Paris Normandie,French autoroute,Calvados
