col0,col1,col2,col3
Alpine Skiing Europa Cup 2016–17,sports festival,Alpine Skiing Europa Cup,International Ski Federation
Climbing World Championships 2018,sports festival,IFSC Sport Climbing World Championships,International Federation of Sport Climbing
German National Short Course Championships,sports festival,German Swimming Championships,German Swimming Federation
Alpine Skiing Europa Cup 2015–16,sports festival,Alpine Skiing Europa Cup,International Ski Federation
2019 IFSC Climbing World Cup,sports season,IFSC Climbing World Cup,International Federation of Sport Climbing
2019 UCI Oceania Tour,sports season,UCI Oceania Tour,Union Cycliste Internationale
Alpine Skiing Europa Cup 2019–20,sports festival,Alpine Skiing Europa Cup,International Ski Federation
2020 World Allround Speed Sqating Championships,sports festival,World Allround Speed Skating Championships,International Skating Union
2019 IFSC Climbing World Cup,sports festival,IFSC Climbing World Cup,International Federation of Sport Climbing
2019 Campeonato Paranaense,sports festival,Campeonato Paranaense,Federação Paranaense de Futebol
2019 Supercopa de España,sports festival,Supercopa de España,Royal Spanish Football Federation
2019 Campeonato Brasileiro Série B,sports festival,Campeonato Brasileiro Série B,Brazilian Football Confederation
