col0,col1,col2,col3,col4
Crook County,Crook County,Wyoming,Butte County,1875-01-01
Campbell County,Campbell County,Wyoming,Powder River County,1911-01-01
Crook County,Crook County,Wyoming,Powder River County,1875-01-01
Campbell County,Campbell County,Wyoming,Sheridan County,1911-01-01
Big Horn County,Big Horn County,Wyoming,Sheridan County,1897-01-01
Albany County,Albany County,Wyoming,Platte County,1868-01-01
Crook County,Crook County,Wyoming,Lawrence County,1875-01-01
Park County,Park County,Wyoming,Teton County,1911-01-01
Campbell County,Campbell County,Wyoming,Johnson County,1911-01-01
Big Horn County,Big Horn County,Wyoming,Johnson County,1897-01-01
Carbon County,Carbon County,Wyoming,Sweetwater County,1868-01-01
