col0,col1,col2,col3,col4,col5
Modern pentathlon at the 2016 Summer Olympics,2016-01-01,Modern pentathlon at the 2012 Summer Olympics,2016-08-20,72,2016 Summer Olympics
taekwondo at the 2016 Summer Olympics,2016-01-01,Taekwondo at the 2012 Summer Olympics,2016-08-20,128,2016 Summer Olympics
fencing at the 2016 Summer Olympics,2016-01-01,Fencing at the 2012 Summer Olympics,2016-08-14,212,2016 Summer Olympics
Rowing at the 2016 Summer Olympics,2016-01-01,Rowing at the 2012 Summer Olympics,2016-08-13,550,2016 Summer Olympics
shooting at the 2016 Summer Olympics,2016-01-01,Shooting at the 2012 Summer Olympics,2016-08-14,390,2016 Summer Olympics
diving at the 2016 Summer Olympics,2016-01-01,Diving at the 2012 Summer Olympics,2016-08-20,136,2016 Summer Olympics
judo at the 2016 Summer Olympics,2016-01-01,Judo at the 2012 Summer Olympics,2016-08-12,386,2016 Summer Olympics
water polo at the 2016 Summer Olympics,2016-01-01,Water polo at the 2012 Summer Olympics,2016-08-20,260,2016 Summer Olympics
archery at the 2016 Summer Olympics,2016-01-01,Archery at the 2012 Summer Olympics,2016-08-12,128,2016 Summer Olympics
basketball at the 2016 Summer Olympics,2016-01-01,Basketball at the 2012 Summer Olympics,2016-08-21,12,2016 Summer Olympics
Badminton at the 2016 Summer Olympics,2016-01-01,Badminton at the 2012 Summer Olympics,2016-08-20,172,2016 Summer Olympics
