col0,col1,col2,col3,col4
R Pegasi,2.83,-9.999,infrared source,Pegasus
R Dra,1.5101,-21.04,infrared source,Draco
U Herculis,1.7491,-15.241,infrared source,Hercules
IK Tauri,3.5114,-22.82,infrared source,Taurus
IRC+10420,0.5824,-7.412,infrared source,Aquila
89 Herculis,0.6893,3.894,infrared source,Hercules
U Orionis,4.6232,-10.854,infrared source,Orion
R Hydrae,4.4682,-46.66,infrared source,Hydra
R Cassiopeiae,5.3417,18.76,infrared source,Cassiopeia
IK Tauri,3.5114,-22.82,sub-millimetric source,Taurus
IRC+10420,0.5824,-7.412,post-AGB star,Aquila
