col0,col1,col2,col3
Viroqua,Vernon County,fourth-class city,10.17625
Jefferson,Jefferson County,fourth-class city,15.630026
Merrill,Lincoln County,fourth-class city,20.209031
Phillips,Price County,fourth-class city,8.612164
Mauston,Juneau County,fourth-class city,12.600576
Sparta,Monroe County,fourth-class city,19.963498
Eagle River,Vilas County,fourth-class city,8.475432
Crandon,Forest County,fourth-class city,16.027406
Sturgeon Bay,Door County,fourth-class city,29.805117
Hudson,St. Croix County,fourth-class city,19.292445
Port Washington,Ozaukee County,fourth-class city,15.030882
Chilton,Calumet County,fourth-class city,4.01
Prairie du Chien,Crawford County,fourth-class city,17.04201
Lancaster,Grant County,fourth-class city,3.04
