col0,col1,col2,col3
Holy Trinity Church,Slovenia,Roman Catholic Diocese of Koper,Koper City Municipality
Mariä Himmelfahrt,Germany,Roman Catholic Archdiocese of Hamburg,Klütz
Kapelle St. Georg,Germany,Roman Catholic Diocese of Eichstätt,Sengenthal
Maximilianskirche,Germany,Roman Catholic Diocese of Eichstätt,Ellingen
"Church of Annunciation, Alsószölnök",Hungary,Roman Catholic Diocese of Szombathely,Alsószölnök
Saint Michael Church in Zalaszentmihályfa,Hungary,Roman Catholic Diocese of Szombathely,Böde
Holy Cross Church in Berhida,Hungary,Roman Catholic Archdiocese of Veszprém,Berhida
"Franciscan Church, Pápa",Hungary,Roman Catholic Archdiocese of Veszprém,Pápa
Saint Rosalia church in Komárno,Slovakia,Roman Catholic Archdiocese of Trnava,Komárno
St. Petrus,Germany,Roman Catholic Diocese of Aachen,Nörvenich
Cistercian Church,Hungary,Roman Catholic Archdiocese of Eger,Eger
Saint Emeric Paulian Church in Pécs,Hungary,Roman Catholic Diocese of Pécs,Pécs
Materdomini,Italy,Roman Catholic Archdiocese of Matera-Irsina,Matera
Saint Joachim Church,Germany,Roman Catholic Diocese of Aachen,Düren
