col0,col1,col2,col3,col4
1806 United Kingdom general election,1802 United Kingdom general election,1802-12-17,1807 United Kingdom general election,1806-01-01
1802 United Kingdom general election,Co-option of members to the 1801 parliament,1802-08-28,1806 United Kingdom general election,1802-01-01
1880 United Kingdom general election,1874 United Kingdom general election,1880-04-27,1885 United Kingdom general election,1880-01-01
December 1910 United Kingdom general election,January 1910 United Kingdom general election,1910-12-19,1918 United Kingdom general election,1910-12-01
1874 United Kingdom general election,1868 United Kingdom general election,1874-02-17,1880 United Kingdom general election,1874-01-01
1868 United Kingdom general election,1865 United Kingdom general election,1868-12-07,1874 United Kingdom general election,1868-01-01
1820 United Kingdom general election,1818 United Kingdom general election,1820-04-14,1826 United Kingdom general election,1820-01-01
1818 United Kingdom general election,1812 United Kingdom general election,1818-07-25,1820 United Kingdom general election,1818-08-04
1885 United Kingdom general election,1880 United Kingdom general election,1885-12-18,1886 United Kingdom general election,1885-01-01
1847 United Kingdom general election,1841 United Kingdom general election,1847-08-26,1852 United Kingdom general election,1847-01-01
January 1910 United Kingdom general election,1906 United Kingdom general election,1910-02-10,December 1910 United Kingdom general election,1910-01-01
1859 United Kingdom general election,1857 United Kingdom general election,1859-05-18,1865 United Kingdom general election,1859-01-01
1841 United Kingdom general election,1837 United Kingdom general election,1841-07-22,1847 United Kingdom general election,1841-01-01
1837 United Kingdom general election,1835 United Kingdom general election,1837-08-18,1841 United Kingdom general election,1837-01-01
