col0,col1,col2,col3,col4,col5,col6
1957 Milan–San Remo,1956 Milan–San Remo,147,road bicycle racing,1957 Challenge Desgrange-Colombo,Sanremo,282
1958 Milan–San Remo,1957 Milan–San Remo,140,road bicycle racing,1958 Challenge Desgrange-Colombo,Sanremo,282
1956 Milan–San Remo,1955 Milan–San Remo,110,road bicycle racing,1956 Challenge Desgrange-Colombo,Sanremo,281
1955 Milan–San Remo,1954 Milan–San Remo,104,road bicycle racing,1955 Challenge Desgrange-Colombo,Sanremo,282
1954 Milan–San Remo,1953 Milan–San Remo,95,road bicycle racing,1954 Challenge Desgrange-Colombo,Sanremo,282
1951 Milan–San Remo,1950 Milan–San Remo,137,road bicycle racing,1951 Challenge Desgrange-Colombo,Sanremo,282
1952 Milan–San Remo,1951 Milan–San Remo,115,road bicycle racing,1952 Challenge Desgrange-Colombo,Sanremo,282
1953 Milan–San Remo,1952 Milan–San Remo,114,road bicycle racing,1953 Challenge Desgrange-Colombo,Sanremo,282
1950 Milan–San Remo,1949 Milan–San Remo,123,road bicycle racing,1950 Challenge Desgrange-Colombo,Sanremo,282
1949 Milan–San Remo,1948 Milan–San Remo,118,road bicycle racing,1949 Challenge Desgrange-Colombo,Sanremo,290.5
