col0,col1,col2,col3,col4
Age of Empires: The Rise of Rome,computer keyboard,Teen,Microsoft Windows,Xbox Game Studios
Rise of Nations: Thrones and Patriots,computer keyboard,Teen,Microsoft Windows,Xbox Game Studios
Infamous: Festival of Blood,DualShock,Teen,PlayStation 3,Sony Interactive Entertainment
The Sims 2: Pets,computer keyboard,Teen,Microsoft Windows,world
StarCraft: Brood War,computer keyboard,Teen,personal computer,Blizzard Entertainment
Diablo II: Lord of Destruction,computer keyboard,Mature 17+,macOS,Blizzard Entertainment
StarCraft: Brood War,mouse,Teen,macOS,Blizzard Entertainment
World of Warcraft: Mists of Pandaria,computer keyboard,Teen,macOS,Blizzard Entertainment
StarCraft: Brood War,computer keyboard,Teen,macOS,Blizzard Entertainment
Diablo II: Lord of Destruction,computer keyboard,Mature 17+,Microsoft Windows,Blizzard Entertainment
StarCraft: Brood War,mouse,Teen,Microsoft Windows,Blizzard Entertainment
World of Warcraft: Mists of Pandaria,computer keyboard,Teen,Microsoft Windows,Blizzard Entertainment
