col0,col1,col2,col3
De wandelende Jood,creative work,1906-01-01,public domain
De wandelaar,creative work,1916-01-01,public domain
Die Verkommenen,creative work,1883-01-01,public domain
Sophismata,creative work,1301-01-01,public domain
Sermoni,creative work,1763-01-01,public domain
Sant'Ambrogio,creative work,1846-01-01,public domain
I reali di Francia,creative work,1491-01-01,public domain
The Pope and the Council,creative work,1869-01-01,public domain
Uncle Moses,creative work,1918-01-01,public domain
Idyllen,creative work,1756-01-01,public domain
Caliban,creative work,1878-01-01,public domain
