col0,col1,col2,col3,col4,col5
Liver transplantation for alcoholic hepatitis: A systematic review with meta-analysis.,English,ScienceSource,2018-01-11,scientific article,alcoholism
The clinicopathological factors associated with prognosis of patients with resectable perihilar cholangiocarcinoma: A systematic review and meta-analysis,English,ScienceSource,2018-08-01,review article,Klatskin's tumor
Effect of preoperative cholangitis on prognosis of patients with hilar cholangiocarcinoma: A systematic review and meta-analysis,English,ScienceSource,2018-08-01,review article,Klatskin's tumor
Male pattern baldness and incidence of prostate cancer: A systematic review and meta-analysis,English,ScienceSource,2018-07-01,review article,alopecia
Prevalence and predictors of khat chewing among Ethiopian university students: A systematic review and meta-analysis.,English,ScienceSource,2018-04-12,review article,Ethiopia
Possible association between androgenic alopecia and risk of prostate cancer and testicular germ cell tumor: a systematic review and meta-analysis.,English,ScienceSource,2018-03-12,review article,prostate
The impact of drug treatment courts on recovery: a systematic review.,English,ScienceSource,2013-03-21,review article,substance-related disorder
Liver transplantation for alcoholic hepatitis: A systematic review with meta-analysis.,English,ScienceSource,2018-01-11,review article,alcoholism
The clinicopathological factors associated with prognosis of patients with resectable perihilar cholangiocarcinoma: A systematic review and meta-analysis,English,ScienceSource,2018-08-01,systematic review,Klatskin's tumor
Effect of preoperative cholangitis on prognosis of patients with hilar cholangiocarcinoma: A systematic review and meta-analysis,English,ScienceSource,2018-08-01,systematic review,Klatskin's tumor
Male pattern baldness and incidence of prostate cancer: A systematic review and meta-analysis,English,ScienceSource,2018-07-01,systematic review,alopecia
