col0,col1,col2,col3,col4,col5
BD+01 2063,8.347,1.3388636581003,4.5,124.8293808124088,Hydra
V* V984 Tau,9.125,21.9074674910107,3.65,64.1394894547636,Taurus
HD 29310,7.545,15.1464809540888,8,69.3832422209078,Taurus
HD 28992,7.898,15.5046231937428,13,68.6471257337145,Taurus
V* V1147 Tau,11,13.1132326686856,22.9,68.106895283683,Taurus
V* V893 Tau,8.597,19.9067016030485,11,64.7415603280293,Taurus
V* V918 Tau,8.58,19.740689635984,7,67.1550665277924,Taurus
HD 27989,7.527,18.864059864,8.5,66.46552982,Taurus
V* V989 Tau,10.472,15.7631243416933,2.5,65.8553344626266,Taurus
HD 285805,10.629,16.2447859430353,3.9,67.379102924355,Taurus
