col0,col1,col2,col3
Journal of otolaryngology - head & neck surgery,surgery,The Journal of otolaryngology,scientific journal
Mycoscience,mycology,Nihon Kingakkai Kaiho,scientific journal
Archives of Public Health,public health,Archives belges = Belgisch archief,open-access journal
Journal of the Serbian Chemical Society,chemistry,Glasnik Hemijskog drustva Beograd = Bulletin de la Societe chimique Beograd,open-access journal
Botanical Studies,botany,Botanical Bulletin of Academia Sinica,open-access journal
Florida Entomologist,zoology,The Florida buggist : official organ of the Florida Entomological Society,open-access journal
Journal of otolaryngology - head & neck surgery,surgery,The Journal of otolaryngology,open-access journal
Journal of Applied Microbiology,microbiology,Journal of Applied Bacteriology,academic journal
Journal of Bioscience and Bioengineering,biotechnology,Journal of fermentation technology,academic journal
Archives of Public Health,public health,Archives belges = Belgisch archief,academic journal
International Journal of Dermatology,dermatology,Dermatologia internationalis,academic journal
Journal of the Serbian Chemical Society,chemistry,Glasnik Hemijskog drustva Beograd = Bulletin de la Societe chimique Beograd,academic journal
