col0,col1,col2,col3
Absolute Duo,harem,2012-01-01,Haruka Tomatsu
Little Witch Academia,seinen,2013-01-01,Fumiko Orikasa
Non Non Biyori,comedy anime and manga,2013-01-01,Kana Asumi
Kiddy Girl-and,science fiction comic,2009-01-01,Mai Aizawa
Emma,drama anime and manga,2005-01-01,Keiko Aizawa
Kiddy Girl-and,science fiction comic,2009-01-01,Akira Ishida
Hyakka Ryōran Samurai Girls,novel,2010-01-01,Aki Toyosaki
Kiddy Girl-and,science fiction comic,2009-01-01,Aya Hirano
Chu-Bra!!,school anime and manga,2010-01-01,Yōko Hikasa
Hyakka Ryōran Samurai Girls,ecchi,2010-01-01,Yōko Hikasa
