col0,col1,col2,col3,col4,col5
Počátky,Czech Republic,69,112,Železné hory Protected Landscape Area,1392-01-01
Polánka,Czech Republic,34,57,Železné hory Protected Landscape Area,1329-01-01
Předboř,Czech Republic,12,21,Železné hory Protected Landscape Area,1448-01-01
Prosíčka,Czech Republic,15,13,Železné hory Protected Landscape Area,1567-01-01
Nehodovka,Czech Republic,2,0,Železné hory Protected Landscape Area,1542-01-01
Tuchov,Czech Republic,15,28,Železné hory Protected Landscape Area,1483-01-01
Travná,Czech Republic,42,59,Železné hory Protected Landscape Area,1329-01-01
Podhořice,Czech Republic,12,24,Železné hory Protected Landscape Area,1556-01-01
Hudeč,Czech Republic,10,12,Železné hory Protected Landscape Area,1556-01-01
Možděnice,Czech Republic,58,138,Železné hory Protected Landscape Area,1577-01-01
Skoranov,Czech Republic,58,91,Železné hory Protected Landscape Area,1437-01-01
Rudov,Czech Republic,12,9,Železné hory Protected Landscape Area,1437-01-01
