col0,col1,col2,col3
Cathedral of Saint John Gualbert,Johnstown,"Category:Interior of St. John Gualbert Cathedral (Johnstown, Pennsylvania)",Renaissance Revival architecture
Sant Feliu de Llobregat Cathedral,Sant Feliu de Llobregat,Category:Interior of Cathedral of Sant Feliu de Llobregat,historicism
Cathedral of Saint Joseph,Missouri,"Category:Interior of the Cathedral of Saint Joseph (Jefferson City, Missouri)",Modern Movement
St. Charles Borromeo Cathedral,Chillán,Category:Interior of the Catedral de Chillán,Modern Movement
Cathedral of Baeza,Baeza,Category:Interior of Baeza Cathedral,Renaissance architecture
Cuenca Cathedral,Cuenca,Category:Interior of the Cathedral of Cuenca,Gothic Revival architecture
San Isidro Cathedral,San Isidro,Category:Interior of San Isidro Cathedral,Gothic Revival architecture
"St. Peter's Cathedral Basilica, London",London,"Category:Interior of Saint Peter Basilica (London, Ontario)",Gothic Revival architecture
Catedral Basílica Metropolitana Nuestra Señora del Rosario,Manizales,Category:Interior of Catedral Basílica Metropolitana Nuestra Señora del Rosario de Manizales,Gothic Revival architecture
St. Michael's Cathedral,Toronto,Category:Interior of St. Michael's Cathedral (Toronto),Gothic Revival architecture
St. Mary's Cathedral,Alberta,Category:Interior of Saint Mary Cathedral (Calgary),Gothic Revival architecture
Cathedral of Our Lady of Nahuel Huapi,Bariloche,Category:Interior of San Carlos de Bariloche Cathedral,Gothic Revival architecture
Guayaquil Metropolitan Cathedral,Guayaquil,Category:Interior of Guayaquil Cathedral,Gothic Revival architecture
St. Andrew's Cathedral,Victoria,"Category:Interior of St. Andrew's Cathedral (Victoria, British Columbia)",Gothic Revival architecture
