col0,col1,col2,col3,col4
Oberhasli district,Switzerland,former district of the canton of Bern,canton of Bern,551
Büren District,Switzerland,former district of the canton of Bern,canton of Bern,88
Saanen District,Switzerland,former district of the canton of Bern,canton of Bern,240.9
Seftigen District,Switzerland,former district of the canton of Bern,canton of Bern,189
Thun District,Switzerland,former district of the canton of Bern,canton of Bern,267
Fraubrunnen District,Switzerland,former district of the canton of Bern,canton of Bern,124
Frutigen District,Switzerland,former district of the canton of Bern,canton of Bern,489
Courtelary District,Switzerland,former district of the canton of Bern,canton of Bern,266
Wangen District,Switzerland,former district of the canton of Bern,canton of Bern,151
Obersimmental District,Switzerland,former district of the canton of Bern,canton of Bern,334.1
Schwarzenburg District,Switzerland,former district of the canton of Bern,canton of Bern,157
Signau District,Switzerland,former district of the canton of Bern,canton of Bern,320
Konolfingen District,Switzerland,former district of the canton of Bern,canton of Bern,214
Erlach District,Switzerland,former district of the canton of Bern,canton of Bern,84.7
