col0,col1,col2,col3,col4
Barry Allen,United States of America,Arrow,Andrew Kreisberg,forensic scientist
Grant Wilson,United States of America,"Legends of Tomorrow, season 1",Marv Wolfman,martial artist
Hazard,United States of America,"The Flash, season 4",Roy Thomas,supervillain
Caitlin Snow,United States of America,Arrow,Dan Jurgens,criminal
Godspeed,United States of America,"The Flash, season 5",Joshua Williamson,detective
Ethan Bennett,United States of America,The Batman,Duane Capizzi,detective
Godspeed,United States of America,"The Flash, season 5",Carmine Di Giandomenico,detective
Shondra Kinsolving,United Kingdom,Batman,Doug Moench,physiotherapist
Hazard,United States of America,"The Flash, season 4",Roy Thomas,croupier
Thunder,United States of America,Black Lightning,Tom Raney,superhero
Nathan Heywood,United States of America,Arrow,Alex Ross,superhero
Barry Allen,United States of America,Legends of Tomorrow,Geoff Johns,superhero
Nathan Heywood,United States of America,Legends of Tomorrow,Geoff Johns,superhero
Barry Allen,United States of America,Arrow,Geoff Johns,superhero
Nathan Heywood,United States of America,Arrow,Geoff Johns,superhero
