col0,col1,col2,col3
Yugh,8b Nearly Extinct,Krasnoyarsk Krai,6 extinct
Gaagudju language,10 Extinct,Northern Territory,6 extinct
Akkala Sami,9 Dormant,Murmansk Oblast,6 extinct
Miami-Illinois,9 Reawakening,Oklahoma,6 extinct
Tunica,9 Reawakening,Louisiana,6 extinct
Lipan,9 Dormant,New Mexico,6 extinct
Miami-Illinois,9 Reawakening,Indiana,6 extinct
Ahom,9 Second language only,Assam,6 extinct
Tututni,8b Nearly Extinct,Oregon,6 extinct
Eyak,9 Dormant,Alaska,6 extinct
Barbareño,9 Reawakening,California,6 extinct
Wailaki,10 Extinct,California,6 extinct
Wappo,9 Dormant,California,6 extinct
Yuki,9 Dormant,California,6 extinct
