col0,col1,col2,col3
Gweni-Fada crater,Chad,Ennedi-Ouest,Sahara
Talemzane crater,Algeria,Laghouat Province,Sahara
Kara crater,Russia,Nenets Autonomous Okrug,Timan-Pechora Basin
Spider crater,Australia,Western Australia,Kimberley
Crawford crater,Australia,South Australia,Adelaide Hills
Veevers crater,Australia,Western Australia,Great Sandy Desert
Tswaing crater,South Africa,Pretoria,Pretoria
Woodleigh crater,Australia,Western Australia,Gascoyne
Tookoonooka crater,Australia,Queensland,Eromanga Basin
Haughton impact crater,Canada,Nunavut,Devon Island
Prince Albert Impact Crater,Canada,Northwest Territories,Prince Albert Peninsula
