col0,col1,col2,col3,col4
Donauwörth,Stimmkreis Donau-Ries,Brockhaus and Efron Encyclopedic Dictionary,Donau-Ries,20080
Siegburg,Cologne Lowland,Brockhaus and Efron Encyclopedic Dictionary,Rhein-Sieg District,41463
Traunstein,Stimmkreis Traunstein,Brockhaus and Efron Encyclopedic Dictionary,Bavaria,20172
Bautzen,Sorbian settlement area,Brockhaus and Efron Encyclopedic Dictionary,Bautzen,39087
Altötting,Stimmkreis Altötting,Brockhaus and Efron Encyclopedic Dictionary,Altötting,12906
Traunstein,Stimmkreis Traunstein,Brockhaus and Efron Encyclopedic Dictionary,Traunstein,20172
Garmisch-Partenkirchen,"Stimmkreis Bad Tölz-Wolfratshausen, Garmisch-Partenkirchen",Brockhaus and Efron Encyclopedic Dictionary,Garmisch-Partenkirchen,27024
Fürstenfeldbruck,"Stimmkreis Landsberg am Lech, Fürstenfeldbruck-West",Brockhaus and Efron Encyclopedic Dictionary,Fürstenfeldbruck,37202
Cham,Stimmkreis Cham,Vlastenský slovník historický,Cham,16796
Rosenheim,Stimmkreis Rosenheim-Ost,Brockhaus and Efron Encyclopedic Dictionary,Upper Bavaria,63080
Passau,Stimmkreis Passau-Ost,Brockhaus and Efron Encyclopedic Dictionary,Lower Bavaria,51781
Hof,Nuremberg Metropolitan Region,Brockhaus and Efron Encyclopedic Dictionary,Upper Franconia,45950
Schweinfurt,Stimmkreis Schweinfurt,Brockhaus and Efron Encyclopedic Dictionary,Lower Franconia,53437
Neu-Ulm,Stimmkreis Neu-Ulm,New Encyclopedic Dictionary,Neu-Ulm,57727
