col0,col1,col2,col3,col4,col5
Passau,Stadtarchiv Passau,Unterdonaukreis,Heining,Passau,Germany
Straubing,Stadtarchiv Straubing,Straubing-Bogen,Ittling,Straubing-Bogen,Germany
Coburg,Staatsarchiv Coburg,duchy of Saxe-Coburg and Gotha,Beiersdorf (Coburg),Coburg,Germany
Amberg,Staatsarchiv Amberg,Amberg-Sulzbach,Gailoh,Amberg-Sulzbach,Germany
Passau,Stadtarchiv Passau,Unterdonaukreis,Haidenhof,Schardenberg,Germany
Kempten,Stadtarchiv Kempten,Illerkreis,Haßberg,Oberallgäu,Germany
Passau,Stadtarchiv Passau,Unterdonaukreis,Heining,Schardenberg,Germany
Landshut,Stadtarchiv Landshut,Landshut,Berg,Landshut,Germany
Aschaffenburg,Stadt- und Stiftsarchiv Aschaffenburg,Aschaffenburg,Damm,Aschaffenburg,Germany
Bamberg,Stadtarchiv Bamberg,Bamberg,Gaustadt,Bamberg,Germany
Bayreuth,Stadtarchiv Bayreuth,Bayreuth,Oschen Berg,Bayreuth,Germany
Rosenheim,Stadtarchiv Rosenheim,Rosenheim,Pang (Rosenheim),Rosenheim,Germany
Passau,Stadtarchiv Passau,Passau,Haidenhof,Passau,Germany
Schweinfurt,Stadtarchiv und Stadtbibliothek Schweinfurt,Schweinfurt,Bergl,Schweinfurt,Germany
