col0,col1,col2,col3,col4
Jiménez,Giménez,Spanish,Latin script,Jiménez
Ossa,Otxoa,Spanish,Latin script,Ossa
Aguirre,Agirre,Spanish,Latin script,Aguirre
López,Lupo,Spanish,Latin script,López
Zelaya,Celaya,Spanish,Latin script,Zelaya
Zabaleta,Zavaleta,Spanish,Latin script,Zabaleta
Segura,Segurola,Basque,Latin script,Segura
Tellechea,Telletxea,Spanish,Latin script,Tellechea
Mendizabal,Mendizábal,Basque,Latin script,Mendizabal
Munoz,Muñoz,French,Latin script,Munoz
Arteche,Artetxe,Spanish,Latin script,Arteche
Lascurain,Laskurain,Spanish,Latin script,Lascurain
Lacunza,Lakuntza,Spanish,Latin script,Lacunza
Etxaide,Echaide,Basque,Latin script,Etxaide
