col0,col1,col2,col3,col4
Main Street,bus rapid transit,United States of America,2018-08-13,Lakeview
University Place,bus rapid transit,United States of America,2018-08-13,2230 North
2230 North,bus rapid transit,United States of America,2018-08-13,BYU Stadium
BYU Stadium,bus rapid transit,United States of America,2018-08-13,BYU North Campus
BYU North Campus,bus rapid transit,United States of America,2018-08-13,BYU South Campus
BYU South Campus,bus rapid transit,United States of America,2018-08-13,Joaquin
Joaquin,bus rapid transit,United States of America,2018-08-13,Academy Square
Academy Square,bus rapid transit,United States of America,2018-08-13,300 North
300 North,bus rapid transit,United States of America,2018-08-13,Center Street
Center Street,bus rapid transit,United States of America,2018-08-13,400 South
East Bay South,bus rapid transit,United States of America,2018-08-13,East Bay North
