col0,col1,col2,col3,col4,col5
ESO-HA 1293,Orion,NAME Orion Nebula Cluster,10960,3339,22.284056
V* V2657 Ori,Orion,NAME Orion Nebula Cluster,5980,3174,23.370308
ESO-HA 1497,Orion,NAME Orion Nebula Cluster,14420,3248,26.988117
V* V832 Ori,Orion,NAME Orion Nebula Cluster,14800,3558,19.951666
2MASS J05353270-0630181,Orion,NAME Orion Nebula Cluster,9440,3371,26.835873
V* LX Ori,Orion,NAME Orion Nebula Cluster,7670,4352,24.702347
V* V991 Ori,Orion,LDN 1641,14930,3418,24.528658
V* V1076 Ori,Orion,LDN 1641,12760,3422,24.110361
V* V2341 Ori,Orion,LDN 1641,8400,3233,25.104748
[RHS2000] 1-1106,Orion,LDN 1641,11640,3185,14.012523
